name,popularity,followers,updated_genre
Cali y El Dandee,76.0,3447303.0,'champeta'
Rascal Flatts,73.0,3092290.0,'contemporary country'
3 Doors Down,73.0,3594187.0,'alternative metal'
Louis Tomlinson,72.0,5865237.0,'pop'
Melendi,76.0,2901039.0,'spanish pop'
Gotye,71.0,2298775.0,'australian pop'
Astrid S,73.0,1097786.0,'alt z'
Arizona Zervas,73.0,659778.0,'pop rap'
RAYE,76.0,486234.0,'dance pop'
Marilyn Manson,73.0,3626632.0,'alternative metal'
Sido,76.0,1687128.0,'german hip hop'
Kevinho,70.0,7809480.0,'arrocha'
Vampire Weekend,70.0,1779278.0,'baroque pop'
MØ,74.0,1369550.0,'art pop'
Clairo,81.0,3118737.0,'bedroom pop'
Joyner Lucas,78.0,1868889.0,'boston hip hop'
Luciano,49.0,147940.0,'dancehall'
The Clash,73.0,2271480.0,'classic rock'
Goodboys,75.0,33017.0,'uk dance'
OMI,68.0,588219.0,'dance pop'
Limp Bizkit,76.0,4619211.0,'alternative metal'
M83,73.0,2023049.0,'french shoegaze'
Mike WiLL Made‐It,71.0,1361744.0,'atl hip hop'
Pharrell Williams,83.0,3826246.0,'pop rap'
The Smashing Pumpkins,75.0,3776366.0,'alternative metal'
Jaden,76.0,1743997.0,'hip hop'
Thirty Seconds to Mars,71.0,3178092.0,'modern rock'
The Kooks,72.0,2234355.0,'brighton indie'
Lord Huron,76.0,1013759.0,'indie folk'
Portugal. The Man,70.0,1300374.0,'indie rock'
Olly Murs,71.0,3138628.0,'dance pop'
Lauryn Hill,75.0,2081129.0,'conscious hip hop'
Stefflon Don,72.0,960969.0,'dancehall'
Jessie Reyez,72.0,1065913.0,'canadian contemporary r&b'
El Fantasma,79.0,3865911.0,'banda'
Loud Luxury,71.0,510894.0,'dance pop'
Annie Lennox,74.0,1173024.0,'mellow gold'
Stray Kids,82.0,7234065.0,'k-pop'
Joey Bada$$,77.0,2486153.0,'conscious hip hop'
Kontra K,73.0,1908240.0,'christlicher rap'
Westlife,73.0,2728592.0,'boy band'
Luan Santana,78.0,5895402.0,'arrocha'
Topic,80.0,169360.0,'dance pop'
Queens of the Stone Age,72.0,2925792.0,'alternative metal'
Owl City,73.0,2200689.0,'indietronica'
DMX,75.0,3180078.0,'east coast hip hop'
Snow Patrol,72.0,2502452.0,'irish rock'
Keane,74.0,2449834.0,'neo mellow'
Gerardo Ortiz,78.0,5734446.0,'banda'
Dierks Bentley,72.0,2738010.0,'contemporary country'
Halfcrash,75.0,6150266.0,'latin'
Kelly Rowland,71.0,3002528.0,'atl hip hop'
Afrojack,77.0,3813543.0,'big room'
Incubus,71.0,2796036.0,'alternative metal'
Gryffin,75.0,788296.0,'dance pop'
Apache 207,73.0,1865993.0,'german hip hop'
Ciara,74.0,5542799.0,'dance pop'
Powfu,77.0,1032960.0,'lo-fi chill'
Tee Grizzley,73.0,2749747.0,'detroit hip hop'
Kacey Musgraves,76.0,1099304.0,'contemporary country'
Lil Dicky,67.0,1871233.0,'comedy rap'
Yo Gotti,75.0,3665928.0,'dirty south rap'
Los Tigres del Norte,78.0,3295859.0,'musica mexicana'
Ali Gatie,76.0,1859665.0,'canadian hip hop'
Gigi D’Agostino,73.0,629200.0,'eurodance'
Aloe Blacc,71.0,671496.0,'pop soul'
Nekfeu,76.0,2047006.0,'french hip hop'
Tom Odell,77.0,2049402.0,'chill pop'
Santana,74.0,2494722.0,'blues rock'
Trevor Daniel,73.0,684321.0,'alternative r&b'
KISS,75.0,6881870.0,'album rock'
Rod Wave,81.0,2921699.0,'florida rap'
Quinn XCII,74.0,687692.0,'electropop'
Sara Bareilles,71.0,1766956.0,'acoustic pop'
Stefan Wolf,77.0,165052.0,'hoerspiel'
SEVENTEEN,78.0,6453158.0,'k-pop'
Elevation Worship,75.0,1611175.0,'ccm'
Fryderyk Chopin,79.0,2687875.0,'classical'
Wale,77.0,3519370.0,'gangster rap'
Blueface,74.0,4885788.0,'cali rap'
Conor Maynard,73.0,1940785.0,'dance pop'
Jay Wheeler,82.0,2453582.0,'latin'
Natanael Cano,79.0,3631893.0,'corrido'
Danna Paola,78.0,3573753.0,'latin'
Swedish House Mafia,80.0,3497563.0,'dance pop'
Zoé,75.0,3896179.0,'latin alternative'
Mötley Crüe,74.0,3783299.0,'glam metal'
fun.,71.0,3498039.0,'baroque pop'
Ben Howard,69.0,1937293.0,'british singer-songwriter'
Old Dominion,71.0,1151620.0,'contemporary country'
Wham!,71.0,1846964.0,'disco'
Bryant Myers,81.0,6318356.0,'latin'
ANAVITÓRIA,72.0,6190859.0,'folk brasileiro'
Willy William,70.0,186252.0,'francoton'
Lady A,72.0,3470892.0,'contemporary country'
Booba,74.0,2375743.0,'francoton'
Kollegah,72.0,1397592.0,'german hip hop'
Gente de Zona,74.0,1416320.0,'cubaton'
CHVRCHES,68.0,1289039.0,'electropop'
Moneybagg Yo,83.0,2694421.0,'hip hop'
Nas,78.0,2733055.0,'conscious hip hop'
Daya,74.0,1351632.0,'alt z'
Leona Lewis,71.0,3150840.0,'british soul'
La Oreja de Van Gogh,74.0,2681537.0,'latin'
Sufjan Stevens,74.0,1492405.0,'baroque pop'
Bethel Music,73.0,1294865.0,'ambient worship'
Gwen Stefani,78.0,5206330.0,'dance pop'
Casper Mágico,75.0,1689707.0,'latin'
Chief Keef,78.0,3181352.0,'chicago bop'
The Jackson 5,71.0,1223153.0,'adult standards'
Darell,80.0,2701783.0,'latin'
Fergie,73.0,4871986.0,'dance pop'
Niska,75.0,4057500.0,'francoton'
Lee Brice,74.0,1684428.0,'contemporary country'
John Lennon,74.0,4730153.0,'album rock'
Jack Ü,64.0,1062906.0,'edm'
Felipe Araújo,68.0,4378953.0,'arrocha'
Denzel Curry,77.0,1779342.0,'dark trap'
Bruno & Marrone,76.0,4246095.0,'sertanejo'
Sting,75.0,2556760.0,'permanent wave'
Arcade Fire,69.0,2034594.0,'alternative dance'
Ice Cube,79.0,5320044.0,'conscious hip hop'
Neil Young,67.0,2510861.0,'album rock'
Kevin Roldán,74.0,4517319.0,'latin'
Taio Cruz,74.0,2067429.0,'dance pop'
Internet Money,79.0,618082.0,'rap'
Charlie Brown Jr.,75.0,5338777.0,'brazilian rock'
Paul Simon,72.0,1815505.0,'classic rock'
Sean Kingston,74.0,2516147.0,'dance pop'
Alan Jackson,75.0,1860737.0,'contemporary country'
Guaynaa,74.0,699119.0,'latin'
Martin Solveig,69.0,1195753.0,'dance pop'
Tainy,0.0,1.0,
AJ Tracey,75.0,992719.0,'grime'
The National,68.0,1372282.0,'chamber pop'
Yellow Claw,69.0,992706.0,'bass trap'
Mon Laferte,76.0,4172167.0,'latin'
Nat King Cole,72.0,1778747.0,'adult standards'
Chayanne,75.0,5807473.0,'latin'
Roxette,73.0,1690946.0,'europop'
Plan B,58.0,314932.0,'grime'
John Newman,73.0,667923.0,
Saweetie,81.0,1507360.0,'cali rap'
Yung Gravy,73.0,1199129.0,'meme rap'
Nipsey Hussle,72.0,2590234.0,'conscious hip hop'
Stromae,78.0,2133959.0,'belgian pop'
Alex Rose,77.0,2657952.0,'latin'
Chelsea Cutler,77.0,553288.0,'alt z'
DJ Luian,79.0,1339582.0,'latin'
Nina Simone,72.0,2410145.0,'jazz blues'
Shania Twain,74.0,2458137.0,'canadian country'
Ezhel,76.0,4413399.0,'turkish hip hop'
Electric Light Orchestra,75.0,3173401.0,'album rock'
Calle 13,73.0,2612064.0,'latin'
Lily Allen,71.0,1813542.0,'dance pop'
Aitana,82.0,1899795.0,'latin pop'
Mambo Kingz,79.0,176884.0,'reggaeton flow'
Bullet for My Valentine,71.0,2546081.0,'alternative metal'
Dolly Parton,75.0,1699322.0,'classic country pop'
Brad Paisley,70.0,2250444.0,'contemporary country'
Chencho Corleone,83.0,196366.0,
deadmau5,69.0,2692102.0,'canadian electronic'
Simple Plan,73.0,3094050.0,'canadian pop punk'
Cat Stevens,72.0,1476066.0,'british folk'
Sade,73.0,2742950.0,'british soul'
*NSYNC,70.0,1713663.0,'boy band'
The Pussycat Dolls,74.0,4895160.0,'dance pop'
Lionel Richie,73.0,2513320.0,'adult standards'
Goo Goo Dolls,73.0,2142656.0,'alternative rock'
Chia Chou,74.0,2950586.0,'c-pop'
David Bisbal,75.0,3719250.0,'latin'
Tom Walker,71.0,919157.0,'indie anthem-folk'
Dilsinho,78.0,3429635.0,'pagode'
Kylie Minogue,73.0,1457371.0,'australian dance'
will.i.am,77.0,3698137.0,'dance pop'
Mr. Probz,68.0,315921.0,'dutch hip hop'
James TW,72.0,1046906.0,'neo mellow'
Bea Miller,76.0,2606940.0,'alt z'
The Who,72.0,4434582.0,'album rock'
Natalia Lafourcade,79.0,3140047.0,'latin alternative'
Dennis Lloyd,73.0,596023.0,'israeli pop'
Miranda Lambert,75.0,3061037.0,'contemporary country'
Willie Nelson,73.0,1633764.0,'classic country pop'
Summer Cem,70.0,1040165.0,'german hip hop'
Lalo Ebratt,72.0,1588931.0,'colombian hip hop'
Angus Stone,68.0,1162168.0,'australian indie folk'
Gavin James,69.0,628086.0,'irish pop'
Bing Crosby,67.0,391993.0,'adult standards'
Tech N9ne,77.0,2378349.0,'hip hop'
Oh Wonder,73.0,1022799.0,'electropop'
Olivia O’Brien,74.0,1813298.0,'alt z'
girl in red,81.0,4620890.0,'bedroom pop'
Audioslave,71.0,3637335.0,'alternative metal'
Brett Young,71.0,844958.0,'contemporary country'
Greeicy,75.0,4914721.0,'colombian pop'
YUNGBLUD,75.0,1953929.0,'british indie rock'
Tracy Chapman,72.0,1274663.0,'folk'
Kiiara,67.0,825755.0,'alt z'
Jack & Jack,66.0,1330501.0,'dance pop'
Bill Withers,75.0,1277187.0,'funk'
Surfaces,76.0,806753.0,'bedroom soul'
Dido,75.0,1328344.0,'new wave pop'
KSI,74.0,2297041.0,'uk hip hop'
Jeezy,74.0,2055781.0,'atl hip hop'
Tears for Fears,74.0,2290938.0,'new romantic'
Wolfgang Amadeus Mozart,79.0,4473353.0,'classical'
Cyndi Lauper,73.0,1900086.0,'mellow gold'
Will Smith,70.0,816107.0,'hip hop'
Jasmine Thompson,72.0,820956.0,'neo mellow'
Ruth B.,80.0,1536260.0,'alt z'
Blur,72.0,2425314.0,'alternative rock'
Rich Brian,77.0,1975314.0,'indonesian hip hop'
Ella Fitzgerald,72.0,2129657.0,'adult standards'
Alina Baraz,70.0,1045459.0,'alternative r&b'
Sofía Reyes,75.0,2302081.0,'dance pop'
Jon Pardi,73.0,1362003.0,'contemporary country'
Jowell & Randy,75.0,3303359.0,'latin'
Tina Turner,73.0,2856352.0,'disco'
Lenny Kravitz,72.0,2515557.0,'permanent wave'
Genesis,71.0,2610451.0,'album rock'
Sin Bandera,73.0,4420096.0,'latin'
Feid,84.0,1067472.0,'colombian pop'
Ludmilla Dabo,79.0,4556335.0,'funk carioca'
Selena,74.0,2563639.0,'latin'
Lil Xan,66.0,2213488.0,'emo rap'
Brantley Gilbert,69.0,2506552.0,'contemporary country'
Tori Kelly,74.0,2009596.0,'dance pop'
ZZ Top,72.0,3468368.0,'album rock'
Ramin Djawadi,71.0,508900.0,'german soundtrack'
TLC,71.0,2995934.0,'atl hip hop'
Louis Armstrong,73.0,2459332.0,'adult standards'
Snakehips,68.0,339416.0,'dance pop'
Cigarettes After Sex,80.0,3336551.0,'ambient pop'
Oliver Heldens,73.0,940902.0,'dance pop'
Skepta,76.0,1005507.0,'birmingham grime'
Neffex,78.0,1798468.0,
Lupe Fiasco,71.0,1707747.0,'chicago rap'
Dean Martin,72.0,1255862.0,'adult standards'
The Head and the Heart,68.0,966663.0,'folk-pop'
Lykke Li,73.0,1635251.0,'art pop'
Tinie Tempah,68.0,815094.0,'dance pop'
Maggie Lindemann,71.0,1688949.0,'alt z'
Luísa Sonza,78.0,2620112.0,'funk carioca'
Lil Jon,76.0,1255337.0,'atl hip hop'
Toby Keith,71.0,1669713.0,'contemporary country'
Beck,69.0,1316816.0,'alternative rock'
Lauren Daigle,72.0,2000638.0,'ccm'
Spice Girls,72.0,2621865.0,'dance pop'
ZHU,70.0,757100.0,'edm'
Cher,72.0,2429415.0,'dance pop'
Timbaland,80.0,2189803.0,'dance pop'
Juicy J,79.0,2768749.0,'crunk'
Pabllo Vittar,71.0,3628242.0,'dance pop'
Dynoro,72.0,237756.0,'edm'
Ghostemane,78.0,2660153.0,'dark trap'
Alice in Chains,74.0,3795077.0,'alternative metal'
Chris Young,72.0,2452442.0,'contemporary country'
Álvaro Soler,73.0,1520735.0,'latin pop'
Gustavo Cerati,73.0,2955783.0,'argentine rock'
Salaam Remi,66.0,24510.0,'hip hop'
Bruno Martini,71.0,143258.0,'brazilian edm'
IU,77.0,6571132.0,'k-pop'
Los Bukis,76.0,2440693.0,'grupera'
Vince Staples,73.0,1521771.0,'conscious hip hop'
Mary J. Blige,77.0,3031665.0,'dance pop'
Seether,22.0,4032.0,'african rock'
The All‐American Rejects,71.0,2268768.0,'modern rock'
Andrea Bocelli,71.0,2058898.0,'classical tenor'
Max Richter,76.0,746832.0,'compositional ambient'
Leon Bridges,77.0,1360234.0,'modern blues'
Brent Faiyaz,82.0,2143886.0,'dmv rap'
Showtek,67.0,450964.0,'classic hardstyle'
Cash Cash,69.0,643800.0,'dance pop'
Timmy Trumpet,76.0,871270.0,'australian dance'
BØRNS,73.0,1071507.0,'modern alternative rock'
a‐ha,73.0,1720066.0,'new romantic'
AWOLNATION,68.0,2043293.0,'la indie'
Deftones,76.0,2441483.0,'alternative metal'
Camila,73.0,3359056.0,'latin'
Simone Simone,73.0,5172054.0,'funk carioca'
Otis Redding,72.0,1896707.0,'classic soul'
A R I Z O N A,66.0,380969.0,'edm'
Jacquees,72.0,2102073.0,'atl hip hop'
Petit Biscuit,69.0,904437.0,'new french touch'
Supertramp,72.0,2560777.0,'album rock'
Pixies,73.0,2119537.0,'alternative rock'
Foals,69.0,1251659.0,'alternative dance'
Emeli Sandé,69.0,2141647.0,'dance pop'
Jake Owen,70.0,1690425.0,'contemporary country'
Wu‐Tang Clan,71.0,2305394.0,'east coast hip hop'
Death Cab for Cutie,67.0,1350116.0,'alternative rock'
Dadju,74.0,3963414.0,'francoton'
NCT 127,75.0,5109252.0,'k-pop'
Craig David,69.0,754353.0,'british soul'
Gustavo Mioto,69.0,3803974.0,'arrocha'
A Tribe Called Quest,70.0,1632825.0,'alternative hip hop'
Counting Crows,71.0,1443466.0,'alternative rock'
Foreigner,72.0,2311702.0,'album rock'
Grouplove,70.0,1071002.0,'indie rock'
Dominic Fike,79.0,818069.0,'alternative pop rock'
Cro,76.0,1654361.0,'german hip hop'
Dave Matthews Band,68.0,1675064.0,'jam band'
Missy Elliott,75.0,1894449.0,'dance pop'
Sam Cooke,70.0,1320959.0,'adult standards'
Beastie Boys,72.0,2171030.0,'alternative rock'
Talking Heads,71.0,1791827.0,'art punk'
Kaleo,72.0,1396836.0,'icelandic indie'
Regard,77.0,173155.0,'dance pop'
Gemitaiz,72.0,1833702.0,'italian hip hop'
Ludacris,80.0,2334155.0,'atl hip hop'
Dustin Lynch,72.0,1759841.0,'contemporary country'
The Score,76.0,1029049.0,'modern alternative rock'
Megadeth,71.0,3845884.0,'album rock'
Río Roma,72.0,2285265.0,'latin'
The Temptations,70.0,2321922.0,'brill building pop'
Alanis Morissette,71.0,2151474.0,'canadian pop'
Kungs,74.0,804062.0,'edm'
Stone Sour,68.0,2467509.0,'alternative metal'
SCH,75.0,1515290.0,'french hip hop'
María Becerra,87.0,2109591.0,'pop argentino'
Grateful Dead,70.0,1418444.0,'classic rock'
Two Feet,76.0,1548525.0,'indie poptimism'
La Adictiva Banda San José de Mesillas,74.0,3719297.0,'banda'
beabadoobee,75.0,931235.0,'bedroom pop'
Icona Pop,70.0,675427.0,'candy pop'
Empire of the Sun,74.0,1152048.0,'alternative dance'
Brett Eldredge,67.0,1355171.0,'adult standards'
Moby,72.0,1614872.0,'downtempo'
MadeinTYO,68.0,1002501.0,'atl hip hop'
Famous Dex,67.0,2335818.0,'chicago rap'
Gloria Trevi,75.0,3295448.0,'latin'
Tom Petty and the Heartbreakers,71.0,2156457.0,'album rock'
Ella Eyre,69.0,749467.0,'dance pop'
Lindsey Stirling,69.0,1870967.0,'bow pop'
ONE OK ROCK,72.0,4280229.0,'j-pop'
Eurythmics,71.0,1474534.0,'art rock'
LMFAO,71.0,3939565.0,'dance pop'
RIN,69.0,703676.0,'german cloud rap'
Kelsea Ballerini,73.0,907507.0,'contemporary country'
Gym Class Heroes,74.0,1343827.0,'dance pop'
M.I.A.,71.0,1103105.0,'dance pop'
Los Enanitos Verdes,73.0,2808888.0,'argentine rock'
Disciples,67.0,225302.0,'deep groove house'
KSHMR,72.0,1607599.0,'big room'
Darius Rucker,70.0,2128827.0,'black americana'
A Great Big World,68.0,487789.0,'modern rock'
Phoenix,66.0,1741284.0,'alternative dance'
KC Rebell,72.0,1133938.0,'german drill'
Roy Woods,67.0,841952.0,'canadian contemporary r&b'
EDEN,68.0,926740.0,'indie poptimism'
James Blake,73.0,1252664.0,'alternative r&b'
AURORA,78.0,2169686.0,'art pop'
Vintage Culture,78.0,1595668.0,'brazilian edm'
Bunbury,73.0,1939440.0,'latin alternative'
Iron & Wine,67.0,1002405.0,'chamber pop'
BIGBANG,69.0,4681448.0,'k-pop'
No Doubt,70.0,2182653.0,'alternative rock'
Jamiroquai,70.0,1885582.0,'dance pop'
Digital Farm Animals,69.0,65105.0,'uk dance'
WILLOW,82.0,1986063.0,'afrofuturism'
Kevin O Chris,70.0,2870784.0,'funk 150 bpm'
Ben,72.0,4814360.0,'opm'
UB40,71.0,1926271.0,'reggae'
Smokepurpp,68.0,2435260.0,'dark trap'
Official髭男dism,75.0,4288554.0,'anime'
Burna Boy,78.0,1933239.0,'afro dancehall'
Wallows,76.0,2214248.0,'indie pop'
Ricardo Montaner,73.0,4562794.0,'latin'
Laura Pausini,73.0,1945484.0,'europop'
Kaskade,68.0,873032.0,'edm'
Duke Dumont,69.0,653198.0,'destroy techno'
Eladio Carrión,84.0,1122718.0,'trap boricua'
Alle Farben,71.0,310300.0,'dance pop'
James Taylor,71.0,1938806.0,'adult standards'
Brooks & Dunn,73.0,2164266.0,'contemporary country'
The Kinks,70.0,2088951.0,'album rock'
Falling in Reverse,75.0,2006171.0,'metalcore'
American Authors,71.0,1315885.0,'indie poptimism'
Leonard Cohen,68.0,2664992.0,'canadian singer-songwriter'
Micro TDH,73.0,4.0,'latin'
Pantera,71.0,3667695.0,'alternative metal'
TOMORROW X TOGETHER,80.0,5743886.0,'k-pop'
Chicago,71.0,2873238.0,'adult standards'
Waka Flocka Flame,70.0,2364693.0,'atl hip hop'
DJ Drama,63.0,1145810.0,'dirty south rap'
James Fauntleroy,59.0,18934.0,
Majid Jordan,71.0,686922.0,'alternative r&b'
Soulja Boy Tell ’Em,73.0,1474472.0,'atl hip hop'
Wizkid,80.0,1718762.0,'afro dancehall'
Trouble,49.0,105490.0,'atl hip hop'
Kamaiyah,58.0,147509.0,'cali rap'
Yung Bleu,73.0,1029290.0,'alabama rap'
BlocBoy JB,66.0,1353740.0,'memphis hip hop'
N*E*R*D,63.0,726084.0,'hip hop'
Dave,80.0,1831316.0,'uk hip hop'
Headie One,74.0,376820.0,'uk hip hop'
iLoveMakonnen,63.0,348177.0,'atl hip hop'
Smiley,62.0,25139.0,'canadian hip hop'
Yelawolf,71.0,1947030.0,'alabama rap'
Devlin,53.0,162641.0,'grime'
Nyla,62.0,4416.0,
Kranium,63.0,155270.0,'basshall'
YEBBA,69.0,248729.0,'alternative r&b'
J Hus,68.0,868695.0,'afroswing'
Aitch,73.0,799913.0,'manchester hip hop'
Tion Wayne,75.0,489362.0,'london rap'
Victoria Justice,64.0,681061.0,'post-teen pop'
Elizabeth Gillies,49.0,33403.0,
Cashmere Cat,61.0,315726.0,'dance pop'
Machel Montano,57.0,162445.0,'chutney'
Victoria Monét,66.0,500286.0,'alternative r&b'
Social House,68.0,136060.0,
Idina Menzel,74.0,380692.0,'hollywood'
Jennifer Hudson,64.0,1458743.0,'dance pop'
Nathan Sykes,61.0,472363.0,'post-teen pop'
Ralphi Rosario,39.0,9585.0,'acid house'
MIKA,70.0,1203141.0,'europop'
Kendji Girac,66.0,1347420.0,'francoton'
Rvssian,78.0,1700819.0,'latin'
Gigoló y La Exce,68.0,417429.0,'perreo'
Zion,64.0,19817.0,'uk contemporary r&b'
Arcángel & De La Ghetto,26.0,34881.0,'latin hip hop'
Luigi 21 Plus,46.0,63978.0,'latin hip hop'
Ñengo Flow,82.0,3139733.0,'latin'
Alexis & Fido,68.0,4153374.0,'latin'
Jon Z,74.0,3984534.0,'reggaeton'
Lary Over,71.0,4105630.0,'latin'
Arcángel,87.0,7726119.0,'latin'
J Álvarez,71.0,4395181.0,'latin'
Víctor Manuelle,67.0,1293094.0,'latin'
Sou el Flotador,42.0,84247.0,'reggaeton flow'
Alexio,60.0,49888.0,'reggaeton flow'
Amenazzy,70.0,1928589.0,'dominican pop'
Alex Sensation,61.0,148613.0,'latin pop'
Químico Ultra Mega,62.0,213839.0,'dembow'
Black Jonas Point,50.0,120260.0,'dembow'
Baby Rasta,68.0,1545454.0,'latin'
Pacho el Antifeka,59.0,137070.0,'reggaeton'
Pepe Quintana,59.0,745949.0,'reggaeton'
Tempo,61.0,788251.0,'latin'
Benny Benni,54.0,263473.0,'reggaeton'
Residente,66.0,943009.0,'venezuelan hip hop'
iLe,51.0,96945.0,'puerto rican pop'
Juhn,79.0,922634.0,'latin'
Belly,67.0,221137.0,'canadian hip hop'
Francis and the Lights,55.0,144273.0,'alternative r&b'
Gesaffelstein,74.0,433391.0,'dark clubbing'
Kenny G,67.0,854220.0,'smooth jazz'
Flosstradamus,53.0,279985.0,'bass trap'
Key!,55.0,37022.0,'underground hip hop'
Andrew Watt,66.0,19667.0,'modern alternative rock'
Dzeko,65.0,56662.0,'canadian electronic'
Preme,66.0,117990.0,'canadian hip hop'
Tyla Yaweh,68.0,420437.0,'cali rap'
Tommy Lee,48.0,21036.0,'rock drums'
Clever,66.0,64417.0,'alabama rap'
Raekwon,73.0,479116.0,'alternative hip hop'
Far East Movement,70.0,1086856.0,'asian american hip hop'
Maejor,65.0,88712.0,'detroit hip hop'
GIVĒON,83.0,1961878.0,'pop'
BloodPop®,64.0,24771.0,'electropop'
Cordae,76.0,1711486.0,'dmv rap'
Nate Dogg,81.0,1190435.0,'g funk'
Skylar Grey,74.0,512797.0,'piano rock'
Slaughterhouse,51.0,335361.0,'southern hip hop'
Adam Levine,78.0,931127.0,
Nate Ruess,68.0,214212.0,'modern rock'
Styles P,67.0,552276.0,'alternative hip hop'
D12,70.0,2197152.0,'detroit hip hop'
Pharoahe Monch,57.0,198083.0,'alternative hip hop'
Kid Rock,71.0,1908453.0,'alternative metal'
Mozzy,73.0,593527.0,'cali rap'
Def Leppard,72.0,3654267.0,'album rock'
The Civil Wars,62.0,787519.0,'acoustic pop'
Alison Krauss,66.0,296551.0,'bluegrass'
Eric Darken,17.0,114.0,
Vince Gill,64.0,438246.0,'country'
Paula Fernandes,62.0,1070790.0,'sertanejo'
Brendon Urie,68.0,99567.0,
HAIM,70.0,1157397.0,'art pop'
Big Red Machine,61.0,124444.0,'eau claire indie'
Justin Moore,66.0,1505601.0,'arkansas country'
Tropkillaz,62.0,198743.0,'afrofuturismo brasileiro'
Mc Zaac,64.0,1594855.0,'funk carioca'
DJ Nelson,78.0,884199.0,'latin'
Inna,74.0,1084022.0,'dance pop'
Jencarlos Canela,53.0,199432.0,'latin'
Cris Cab,50.0,67650.0,'indie pop rap'
Fuego,73.0,233826.0,'dominican pop'
Syko el Terror,26.0,2452.0,'reggaeton flow'
Jeon,51.0,8718.0,'ritmo kombina'
Robin Thicke,68.0,1833279.0,'contemporary r&b'
Sofia Carson,69.0,2795859.0,'dance pop'
Buxxi,53.0,50556.0,'electro latino'
Reykon,65.0,2812227.0,'latin'
Dragón y Caballero,50.0,483463.0,'latin'
Vein,37.0,1626.0,
Don Miguelo,61.0,196725.0,'dembow'
Chris Jeday,65.0,1770977.0,'latin'
Sky,17.0,23.0,
m‐flo,50.0,295066.0,'j-pop'
Ελένη Φουρέιρα,57.0,180186.0,'greek pop'
Mr Eazi,70.0,639080.0,'afro dancehall'
KEVVO,70.0,397883.0,'latin'
Chyno Miranda,54.0,1428729.0,'latin'
Static & Ben El,60.0,352109.0,'israeli pop'
MACHETE,59.0,425585.0,'italian hip hop'
Fabri Fibra,68.0,1140294.0,'italian hip hop'
Totoy el Frío,69.0,14030.0,'reggaeton colombiano'
Natan & Shander,68.0,2445.0,
Tokischa,65.0,119585.0,'dominican pop'
RM,69.0,8687195.0,'k-rap'
SUGA,71.0,7702958.0,'k-rap'
Jawsh 685,70.0,104605.0,'nz pop'
Pusha T,77.0,2295848.0,'gangster rap'
Charlie Wilson,64.0,884397.0,'contemporary r&b'
Justice,64.0,1054854.0,'alternative dance'
Malik Yusef,35.0,2165.0,'chicago rap'
Jamie Foxx,72.0,927790.0,'contemporary r&b'
Chris Martin,63.0,30375.0,
Roscoe Dash,65.0,212818.0,'atl hip hop'
Estelle,70.0,235136.0,'neo soul'
Mr Hudson,61.0,23576.0,
Kid Sister,24.0,15953.0,'bmore'
Keri Hilson,71.0,1655436.0,'dance pop'
CyHi the Prynce,55.0,182414.0,'atl hip hop'
Swizz Beatz,6.0,137.0,
Mos Def,69.0,1182950.0,'alternative hip hop'
Ryan Leslie,49.0,161442.0,'r&b'
Common,68.0,792409.0,'alternative hip hop'
Curtis Mayfield,64.0,905726.0,'chicago soul'
Talib Kweli,61.0,507002.0,'alternative hip hop'
N.A.S.A.,37.0,22999.0,
Santigold,62.0,631638.0,'alternative dance'
Jadakiss,71.0,879103.0,'battle rap'
Jermaine Dupri,62.0,346571.0,'atl hip hop'
Fabolous,72.0,2167151.0,'dance pop'
Vic Mensa,67.0,576982.0,'chicago rap'
KRS‐One,59.0,517455.0,'alternative hip hop'
Rakim,61.0,676636.0,'east coast hip hop'
Theophilus London,3.0,11.0,
RZA,69.0,426525.0,'alternative hip hop'
Busta Rhymes,76.0,2005357.0,'east coast hip hop'
Twista,72.0,808360.0,'chicago rap'
Keyshia Cole,69.0,2885529.0,'contemporary r&b'
BJ the Chicago Kid,67.0,387155.0,'alternative r&b'
Cam’ron,65.0,564707.0,'battle rap'
FKA twigs,74.0,994932.0,'afrofuturism'
Teyana Taylor,66.0,1379081.0,'alternative r&b'
Trae,56.0,214983.0,'dirty south rap'
Z‐Ro,60.0,544092.0,'chopped and screwed'
Paul Wall,66.0,658841.0,'chopped and screwed'
Slim Thug,64.0,749422.0,'crunk'
Ala Jaza,50.0,115077.0,'dominican pop'
Lyanno,78.0,572880.0,'latin'
Tito “El Bambino”,70.0,2956217.0,'latin'
Eloy,51.0,31115.0,'reggaeton flow'
"Galante ""El Emperador""",40.0,168578.0,'latin hip hop'
